Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
11.05 0 0 -20 0 LOS -inf 67.5364
11.06 0 0 -20 0 LOS -inf 67.5382
11.07 0 0 -20 0 LOS -inf 67.54
11.08 0 0 -20 0 LOS -inf 67.5419
11.09 0 0 -20 0 LOS -inf 67.5437
11.1 0 0 -20 0 LOS -inf 67.5456
11.11 0 0 -20 0 LOS -inf 67.5474
11.12 0 0 -20 0 LOS -inf 67.5492
11.13 0 0 -20 0 LOS -inf 67.5511
11.14 0 0 -20 0 LOS -inf 67.5529
11.15 0 0 -20 0 LOS -inf 67.5548
11.16 0 0 -20 0 LOS -inf 67.5566
11.17 0 0 -20 0 LOS -inf 67.5585
11.18 0 0 -20 0 LOS -inf 67.5603
11.19 0 0 -20 0 LOS -inf 67.5622
11.2 0 0 -20 0 LOS -inf 67.564
11.21 0 0 -20 0 LOS -inf 67.5659
11.22 0 0 -20 0 NLOSv -inf 77.6655
11.23 0 0 -20 0 NLOSv -inf 71.1904
11.24 0 0 -20 0 NLOSv -inf 72.8225
11.25 0 0 -20 0 NLOSv -inf 69.4316
11.26 0 0 -20 0 NLOSv -inf 69.7875
11.27 0 0 -20 0 NLOSv -inf 74.7645
11.28 0 0 -20 0 NLOSv -inf 75.6401
11.29 0 0 -20 0 NLOSv -inf 69.7864
11.3 0 0 -20 0 NLOSv -inf 70.7572
11.31 0 0 -20 0 NLOSv -inf 69.5961
11.32 0 0 -20 0 NLOSv -inf 71.2589
11.33 0 0 -20 0 LOS -inf 67.5882
11.34 0 0 -20 0 LOS -inf 67.59
11.35 0 0 -20 0 LOS -inf 67.5919
11.36 0 0 -20 0 LOS -inf 67.5938
11.37 0 0 -20 0 LOS -inf 67.5956
11.38 0 0 -20 0 LOS -inf 67.5975
11.39 0 0 -20 0 LOS -inf 67.5994
11.4 0 0 -20 0 LOS -inf 67.6012
11.41 0 0 -20 0 LOS -inf 67.6031
11.42 0 0 -20 0 LOS -inf 67.605
11.43 0 0 -20 0 LOS -inf 67.6068
11.44 0 0 -20 0 LOS -inf 67.6087
11.45 0 0 -20 0 LOS -inf 67.6106
11.46 0 0 -20 0 LOS -inf 67.6125
11.47 0 0 -20 0 LOS -inf 67.6143
11.48 0 0 -20 0 LOS -inf 67.6162
11.49 0 0 -20 0 LOS -inf 67.6181
11.5 0 0 -20 0 LOS -inf 67.62
11.51 0 0 -20 0 LOS -inf 67.6218
11.52 0 0 -20 0 LOS -inf 67.6237
11.53 0 0 -20 0 LOS -inf 67.6256
11.54 0 0 -20 0 LOS -inf 67.6275
11.55 0 0 -20 0 LOS -inf 67.6294
11.56 0 0 -20 0 LOS -inf 67.6312
11.57 0 0 -20 0 LOS -inf 67.6331
11.58 0 0 -20 0 LOS -inf 67.635
11.59 0 0 -20 0 LOS -inf 67.6369
11.6 0 0 -20 0 LOS -inf 67.6388
11.61 0 0 -20 0 LOS -inf 67.6407
11.62 0 0 -20 0 LOS -inf 67.6425
11.63 0 0 -20 0 LOS -inf 67.6444
11.64 0 0 -20 0 LOS -inf 67.6463
11.65 0 0 -20 0 LOS -inf 67.6482
11.66 0 0 -20 0 LOS -inf 67.6501
11.67 0 0 -20 0 LOS -inf 67.652
11.68 0 0 -20 0 LOS -inf 67.6539
11.69 0 0 -20 0 LOS -inf 67.6558
11.7 0 0 -20 0 LOS -inf 67.6577
11.71 0 0 -20 0 LOS -inf 67.6595
11.72 0 0 -20 0 LOS -inf 67.6614
11.73 0 0 -20 0 LOS -inf 67.6633
11.74 0 0 -20 0 LOS -inf 67.6652
11.75 0 0 -20 0 LOS -inf 67.6671
11.76 0 0 -20 0 LOS -inf 67.669
11.77 0 0 -20 0 LOS -inf 67.6709
11.78 0 0 -20 0 LOS -inf 67.6728
11.79 0 0 -20 0 LOS -inf 67.6747
11.8 0 0 -20 0 LOS -inf 67.6766
11.81 0 0 -20 0 LOS -inf 67.6785
11.82 0 0 -20 0 LOS -inf 67.6804
11.83 0 0 -20 0 LOS -inf 67.6823
11.84 0 0 -20 0 LOS -inf 67.6842
11.85 0 0 -20 0 LOS -inf 67.6861
11.86 0 0 -20 0 LOS -inf 67.688
11.87 0 0 -20 0 LOS -inf 67.6899
11.88 0 0 -20 0 LOS -inf 67.6919
11.89 0 0 -20 0 LOS -inf 67.6938
11.9 0 0 -20 0 LOS -inf 67.6957
11.91 0 0 -20 0 LOS -inf 67.6976
11.92 0 0 -20 0 LOS -inf 67.6995
11.93 0 0 -20 0 LOS -inf 67.7014
11.94 0 0 -20 0 LOS -inf 67.7033
11.95 0 0 -20 0 LOS -inf 67.7052
11.96 0 0 -20 0 LOS -inf 67.7071
11.97 0 0 -20 0 LOS -inf 67.709
11.98 0 0 -20 0 LOS -inf 67.711
11.99 0 0 -20 0 LOS -inf 67.7129
12 0 0 -20 0 LOS -inf 67.7148
12.01 0 0 -20 0 LOS -inf 67.7167
12.02 0 0 -20 0 LOS -inf 67.7186
12.03 0 0 -20 0 LOS -inf 67.7205
12.04 0 0 -20 0 LOS -inf 67.7225
12.05 0 0 -20 0 LOS -inf 67.7244
12.06 0 0 -20 0 LOS -inf 67.7263
12.07 0 0 -20 0 LOS -inf 67.7282
12.08 0 0 -20 0 LOS -inf 67.7301
12.09 0 0 -20 0 LOS -inf 67.7321
12.1 0 0 -20 0 LOS -inf 67.734
12.11 0 0 -20 0 LOS -inf 67.7359
12.12 0 0 -20 0 LOS -inf 67.7378
12.13 0 0 -20 0 LOS -inf 67.7398
12.14 0 0 -20 0 LOS -inf 67.7417
12.15 0 0 -20 0 LOS -inf 67.7436
12.16 0 0 -20 0 LOS -inf 67.7455
12.17 0 0 -20 0 LOS -inf 67.7475
12.18 0 0 -20 0 LOS -inf 67.7494
12.19 0 0 -20 0 LOS -inf 67.7513
12.2 0 0 -20 0 LOS -inf 67.7533
12.21 0 0 -20 0 LOS -inf 67.7552
12.22 0 0 -20 0 LOS -inf 67.7571
12.23 0 0 -20 0 LOS -inf 67.7591
12.24 0 0 -20 0 LOS -inf 67.761
12.25 0 0 -20 0 LOS -inf 67.7629
12.26 0 0 -20 0 LOS -inf 67.7649
12.27 0 0 -20 0 LOS -inf 67.7668
12.28 0 0 -20 0 LOS -inf 67.7687
12.29 0 0 -20 0 LOS -inf 67.7707
12.3 0 0 -20 0 LOS -inf 67.7726
12.31 0 0 -20 0 LOS -inf 67.7745
12.32 0 0 -20 0 LOS -inf 67.7765
12.33 0 0 -20 0 LOS -inf 67.7784
12.34 0 0 -20 0 LOS -inf 67.7804
12.35 0 0 -20 0 LOS -inf 67.7823
12.36 0 0 -20 0 LOS -inf 67.7842
12.37 0 0 -20 0 LOS -inf 67.7862
12.38 0 0 -20 0 LOS -inf 67.7881
12.39 0 0 -20 0 LOS -inf 67.7901
12.4 0 0 -20 0 LOS -inf 67.792
12.41 0 0 -20 0 LOS -inf 67.794
12.42 0 0 -20 0 LOS -inf 67.7959
12.43 0 0 -20 0 LOS -inf 67.7979
12.44 0 0 -20 0 LOS -inf 67.7998
12.45 0 0 -20 0 LOS -inf 67.8017
12.46 0 0 -20 0 LOS -inf 67.8037
12.47 0 0 -20 0 LOS -inf 67.8056
12.48 0 0 -20 0 LOS -inf 67.8076
12.49 0 0 -20 0 LOS -inf 67.8095
12.5 0 0 -20 0 LOS -inf 67.8115
12.51 0 0 -20 0 LOS -inf 67.8135
12.52 0 0 -20 0 LOS -inf 67.8154
12.53 0 0 -20 0 LOS -inf 67.8174
12.54 0 0 -20 0 LOS -inf 67.8193
12.55 0 0 -20 0 LOS -inf 67.8213
12.56 0 0 -20 0 LOS -inf 67.8232
12.57 0 0 -20 0 LOS -inf 67.8252
12.58 0 0 -20 0 LOS -inf 67.8271
12.59 0 0 -20 0 LOS -inf 67.8291
12.6 0 0 -20 0 LOS -inf 67.8311
12.61 0 0 -20 0 LOS -inf 67.833
12.62 0 0 -20 0 LOS -inf 67.835
12.63 0 0 -20 0 LOS -inf 67.8369
12.64 0 0 -20 0 LOS -inf 67.8389
12.65 0 0 -20 0 LOS -inf 67.8409
12.66 0 0 -20 0 LOS -inf 67.8428
12.67 0 0 -20 0 LOS -inf 67.8448
12.68 0 0 -20 0 LOS -inf 67.8467
12.69 0 0 -20 0 LOS -inf 67.8487
12.7 0 0 -20 0 LOS -inf 67.8507
12.71 0 0 -20 0 LOS -inf 67.8526
12.72 0 0 -20 0 LOS -inf 67.8546
12.73 0 0 -20 0 LOS -inf 67.8566
12.74 0 0 -20 0 LOS -inf 67.8585
12.75 0 0 -20 0 LOS -inf 67.8605
12.76 0 0 -20 0 LOS -inf 67.8625
12.77 0 0 -20 0 LOS -inf 67.8644
12.78 0 0 -20 0 LOS -inf 67.8664
12.79 0 0 -20 0 LOS -inf 67.8684
12.8 0 0 -20 0 LOS -inf 67.8704
12.81 0 0 -20 0 LOS -inf 67.8723
12.82 0 0 -20 0 LOS -inf 67.8743
12.83 0 0 -20 0 LOS -inf 67.8763
12.84 0 0 -20 0 LOS -inf 67.8783
12.85 0 0 -20 0 LOS -inf 67.8802
12.86 0 0 -20 0 LOS -inf 67.8822
12.87 0 0 -20 0 LOS -inf 67.8842
12.88 0 0 -20 0 LOS -inf 67.8862
12.89 0 0 -20 0 LOS -inf 67.8881
12.9 0 0 -20 0 LOS -inf 67.8901
12.91 0 0 -20 0 LOS -inf 67.8921
12.92 0 0 -20 0 LOS -inf 67.8941
12.93 0 0 -20 0 LOS -inf 67.896
12.94 0 0 -20 0 LOS -inf 67.898
12.95 0 0 -20 0 LOS -inf 67.9
12.96 0 0 -20 0 LOS -inf 67.902
12.97 0 0 -20 0 LOS -inf 67.904
12.98 0 0 -20 0 LOS -inf 67.906
12.99 0 0 -20 0 LOS -inf 67.9079
13 0 0 -20 0 LOS -inf 67.9099
13.01 0 0 -20 0 LOS -inf 67.9119
13.02 0 0 -20 0 LOS -inf 67.9139
13.03 0 0 -20 0 LOS -inf 67.9159
13.04 0 0 -20 0 LOS -inf 67.9179
13.05 0 0 -20 0 LOS -inf 67.9199
13.06 0 0 -20 0 LOS -inf 67.9218
13.07 0 0 -20 0 LOS -inf 67.9238
13.08 0 0 -20 0 LOS -inf 67.9258
13.09 0 0 -20 0 LOS -inf 67.9278
13.1 0 0 -20 0 LOS -inf 67.9298
13.11 0 0 -20 0 LOS -inf 67.9318
13.12 0 0 -20 0 LOS -inf 67.9338
13.13 0 0 -20 0 LOS -inf 67.9358
13.14 0 0 -20 0 LOS -inf 67.9378
13.15 0 0 -20 0 LOS -inf 67.9398
13.16 0 0 -20 0 LOS -inf 67.9418
13.17 0 0 -20 0 LOS -inf 67.9437
13.18 0 0 -20 0 LOS -inf 67.9457
13.19 0 0 -20 0 LOS -inf 67.9477
13.2 0 0 -20 0 LOS -inf 67.9497
13.21 0 0 -20 0 LOS -inf 67.9517
13.22 0 0 -20 0 LOS -inf 67.9537
13.23 0 0 -20 0 LOS -inf 67.9557
13.24 0 0 -20 0 LOS -inf 67.9577
13.25 0 0 -20 0 LOS -inf 67.9597
13.26 0 0 -20 0 LOS -inf 67.9617
13.27 0 0 -20 0 LOS -inf 67.9637
13.28 0 0 -20 0 LOS -inf 67.9657
13.29 0 0 -20 0 LOS -inf 67.9677
13.3 0 0 -20 0 LOS -inf 67.9697
13.31 0 0 -20 0 LOS -inf 67.9717
13.32 0 0 -20 0 LOS -inf 67.9737
13.33 0 0 -20 0 LOS -inf 67.9757
13.34 0 0 -20 0 LOS -inf 67.9777
13.35 0 0 -20 0 LOS -inf 67.9798
13.36 0 0 -20 0 LOS -inf 67.9818
13.37 0 0 -20 0 LOS -inf 67.9838
13.38 0 0 -20 0 LOS -inf 67.9858
13.39 0 0 -20 0 LOS -inf 67.9878
13.4 0 0 -20 0 LOS -inf 67.9898
13.41 0 0 -20 0 LOS -inf 67.9918
13.42 0 0 -20 0 LOS -inf 67.9938
13.43 0 0 -20 0 LOS -inf 67.9958
13.44 0 0 -20 0 LOS -inf 67.9978
13.45 0 0 -20 0 LOS -inf 67.9998
13.46 0 0 -20 0 LOS -inf 68.0018
13.47 0 0 -20 0 LOS -inf 68.0039
13.48 0 0 -20 0 LOS -inf 68.0059
13.49 0 0 -20 0 LOS -inf 68.0079
13.5 0 0 -20 0 LOS -inf 68.0099
13.51 0 0 -20 0 LOS -inf 68.0119
13.52 0 0 -20 0 LOS -inf 68.0139
13.53 0 0 -20 0 LOS -inf 68.0159
13.54 0 0 -20 0 LOS -inf 68.018
13.55 0 0 -20 0 LOS -inf 68.02
13.56 0 0 -20 0 LOS -inf 68.022
13.57 0 0 -20 0 LOS -inf 68.024
13.58 0 0 -20 0 LOS -inf 68.026
13.59 0 0 -20 0 LOS -inf 68.028
13.6 0 0 -20 0 LOS -inf 68.0301
13.61 0 0 -20 0 LOS -inf 68.0321
13.62 0 0 -20 0 LOS -inf 68.0341
13.63 0 0 -20 0 LOS -inf 68.0361
13.64 0 0 -20 0 LOS -inf 68.0381
13.65 0 0 -20 0 LOS -inf 68.0402
13.66 0 0 -20 0 LOS -inf 68.0422
13.67 0 0 -20 0 LOS -inf 68.0442
13.68 0 0 -20 0 LOS -inf 68.0462
13.69 0 0 -20 0 LOS -inf 68.0483
13.7 0 0 -20 0 LOS -inf 68.0503
13.71 0 0 -20 0 LOS -inf 68.0523
13.72 0 0 -20 0 LOS -inf 68.0543
13.73 0 0 -20 0 LOS -inf 68.0564
13.74 0 0 -20 0 LOS -inf 68.0584
13.75 0 0 -20 0 LOS -inf 68.0604
13.76 0 0 -20 0 LOS -inf 68.0624
13.77 0 0 -20 0 LOS -inf 68.0645
13.78 0 0 -20 0 LOS -inf 68.0665
13.79 0 0 -20 0 LOS -inf 68.0685
13.8 0 0 -20 0 LOS -inf 68.0706
13.81 0 0 -20 0 LOS -inf 68.0726
13.82 0 0 -20 0 LOS -inf 68.0746
13.83 0 0 -20 0 LOS -inf 68.0767
13.84 0 0 -20 0 LOS -inf 68.0787
13.85 0 0 -20 0 LOS -inf 68.0807
13.86 0 0 -20 0 LOS -inf 68.0827
13.87 0 0 -20 0 LOS -inf 68.0848
13.88 0 0 -20 0 LOS -inf 68.0868
13.89 0 0 -20 0 LOS -inf 68.0888
13.9 0 0 -20 0 LOS -inf 68.0909
13.91 0 0 -20 0 LOS -inf 68.0929
13.92 0 0 -20 0 LOS -inf 68.095
13.93 0 0 -20 0 LOS -inf 68.097
13.94 0 0 -20 0 LOS -inf 68.099
13.95 0 0 -20 0 LOS -inf 68.1011
13.96 0 0 -20 0 LOS -inf 68.1031
13.97 0 0 -20 0 LOS -inf 68.1051
13.98 0 0 -20 0 LOS -inf 68.1072
13.99 0 0 -20 0 LOS -inf 68.1092
14 0 0 -20 0 LOS -inf 68.1113
14.01 0 0 -20 0 LOS -inf 68.1133
14.02 0 0 -20 0 LOS -inf 68.1153
14.03 0 0 -20 0 LOS -inf 68.1174
14.04 0 0 -20 0 LOS -inf 68.1194
14.05 0 0 -20 0 LOS -inf 68.1215
14.06 0 0 -20 0 LOS -inf 68.1235
14.07 0 0 -20 0 LOS -inf 68.1256
14.08 0 0 -20 0 LOS -inf 68.1276
14.09 0 0 -20 0 LOS -inf 68.1296
14.1 0 0 -20 0 LOS -inf 68.1317
14.11 0 0 -20 0 LOS -inf 68.1337
14.12 0 0 -20 0 LOS -inf 68.1358
14.13 0 0 -20 0 LOS -inf 68.1378
14.14 0 0 -20 0 LOS -inf 68.1399
14.15 0 0 -20 0 LOS -inf 68.1419
14.16 0 0 -20 0 LOS -inf 68.144
14.17 0 0 -20 0 LOS -inf 68.146
14.18 0 0 -20 0 LOS -inf 68.1481
14.19 0 0 -20 0 LOS -inf 68.1501
14.2 0 0 -20 0 LOS -inf 68.1522
14.21 0 0 -20 0 LOS -inf 68.1542
14.22 0 0 -20 0 LOS -inf 68.1563
14.23 0 0 -20 0 LOS -inf 68.1583
14.24 0 0 -20 0 LOS -inf 68.1604
14.25 0 0 -20 0 LOS -inf 68.1624
14.26 0 0 -20 0 LOS -inf 68.1645
14.27 0 0 -20 0 LOS -inf 68.1665
14.28 0 0 -20 0 LOS -inf 68.1686
14.29 0 0 -20 0 LOS -inf 68.1706
14.3 0 0 -20 0 LOS -inf 68.1727
14.31 0 0 -20 0 LOS -inf 68.1747
14.32 0 0 -20 0 LOS -inf 68.1768
14.33 0 0 -20 0 LOS -inf 68.1789
14.34 0 0 -20 0 LOS -inf 68.1809
14.35 0 0 -20 0 LOS -inf 68.183
14.36 0 0 -20 0 LOS -inf 68.185
14.37 0 0 -20 0 LOS -inf 68.1871
14.38 0 0 -20 0 LOS -inf 68.1891
14.39 0 0 -20 0 LOS -inf 68.1912
14.4 0 0 -20 0 LOS -inf 68.1933
14.41 0 0 -20 0 LOS -inf 68.1953
14.42 0 0 -20 0 LOS -inf 68.1974
14.43 0 0 -20 0 LOS -inf 68.1994
14.44 0 0 -20 0 LOS -inf 68.2015
14.45 0 0 -20 0 LOS -inf 68.2036
14.46 0 0 -20 0 LOS -inf 68.2056
14.47 0 0 -20 0 LOS -inf 68.2077
14.48 0 0 -20 0 LOS -inf 68.2098
14.49 0 0 -20 0 LOS -inf 68.2118
14.5 0 0 -20 0 LOS -inf 68.2139
14.51 0 0 -20 0 LOS -inf 68.2159
14.52 0 0 -20 0 LOS -inf 68.218
14.53 0 0 -20 0 LOS -inf 68.2201
14.54 0 0 -20 0 LOS -inf 68.2221
14.55 0 0 -20 0 LOS -inf 68.2242
14.56 0 0 -20 0 LOS -inf 68.2263
14.57 0 0 -20 0 LOS -inf 68.2283
14.58 0 0 -20 0 LOS -inf 68.2304
14.59 0 0 -20 0 LOS -inf 68.2325
14.6 0 0 -20 0 LOS -inf 68.2345
14.61 0 0 -20 0 LOS -inf 68.2366
14.62 0 0 -20 0 LOS -inf 68.2387
14.63 0 0 -20 0 LOS -inf 68.2407
14.64 0 0 -20 0 LOS -inf 68.2428
14.65 0 0 -20 0 LOS -inf 68.2449
14.66 0 0 -20 0 LOS -inf 68.247
14.67 0 0 -20 0 LOS -inf 68.249
14.68 0 0 -20 0 LOS -inf 68.2511
14.69 0 0 -20 0 LOS -inf 68.2532
14.7 0 0 -20 0 LOS -inf 68.2552
14.71 0 0 -20 0 LOS -inf 68.2573
14.72 0 0 -20 0 LOS -inf 68.2594
14.73 0 0 -20 0 LOS -inf 68.2615
14.74 0 0 -20 0 LOS -inf 68.2635
14.75 0 0 -20 0 LOS -inf 68.2656
14.76 0 0 -20 0 LOS -inf 68.2677
14.77 0 0 -20 0 LOS -inf 68.2698
14.78 0 0 -20 0 LOS -inf 68.2718
14.79 0 0 -20 0 LOS -inf 68.2739
14.8 0 0 -20 0 LOS -inf 68.276
14.81 0 0 -20 0 LOS -inf 68.2781
14.82 0 0 -20 0 LOS -inf 68.2801
14.83 0 0 -20 0 LOS -inf 68.2822
14.84 0 0 -20 0 LOS -inf 68.2843
14.85 0 0 -20 0 LOS -inf 68.2864
14.86 0 0 -20 0 LOS -inf 68.2885
14.87 0 0 -20 0 LOS -inf 68.2905
14.88 0 0 -20 0 LOS -inf 68.2926
14.89 0 0 -20 0 LOS -inf 68.2947
14.9 0 0 -20 0 LOS -inf 68.2968
14.91 0 0 -20 0 LOS -inf 68.2989
14.92 0 0 -20 0 LOS -inf 68.3009
14.93 0 0 -20 0 LOS -inf 68.303
14.94 0 0 -20 0 LOS -inf 68.3051
14.95 0 0 -20 0 LOS -inf 68.3072
14.96 0 0 -20 0 LOS -inf 68.3093
14.97 0 0 -20 0 LOS -inf 68.3113
14.98 0 0 -20 0 LOS -inf 68.3134
14.99 0 0 -20 0 LOS -inf 68.3155
15 0 0 -20 0 LOS -inf 68.3176
15.01 0 0 -20 0 LOS -inf 68.3197
15.02 0 0 -20 0 LOS -inf 68.3218
15.03 0 0 -20 0 LOS -inf 68.3239
15.04 0 0 -20 0 LOS -inf 68.3259
15.05 0 0 -20 0 LOS -inf 68.328
15.06 0 0 -20 0 LOS -inf 68.3301
15.07 0 0 -20 0 LOS -inf 68.3322
15.08 0 0 -20 0 LOS -inf 68.3343
15.09 0 0 -20 0 LOS -inf 68.3364
15.1 0 0 -20 0 LOS -inf 68.3385
15.11 0 0 -20 0 LOS -inf 68.3406
15.12 0 0 -20 0 LOS -inf 68.3426
15.13 0 0 -20 0 LOS -inf 68.3447
15.14 0 0 -20 0 LOS -inf 68.3468
15.15 0 0 -20 0 LOS -inf 68.3489
15.16 0 0 -20 0 LOS -inf 68.351
15.17 0 0 -20 0 LOS -inf 68.3531
15.18 0 0 -20 0 LOS -inf 68.3552
15.19 0 0 -20 0 LOS -inf 68.3573
15.2 0 0 -20 0 LOS -inf 68.3594
15.21 0 0 -20 0 LOS -inf 68.3615
15.22 0 0 -20 0 LOS -inf 68.3636
15.23 0 0 -20 0 LOS -inf 68.3656
15.24 0 0 -20 0 LOS -inf 68.3677
15.25 0 0 -20 0 LOS -inf 68.3698
15.26 0 0 -20 0 LOS -inf 68.3719
15.27 0 0 -20 0 LOS -inf 68.374
15.28 0 0 -20 0 LOS -inf 68.3761
15.29 0 0 -20 0 LOS -inf 68.3782
15.3 0 0 -20 0 LOS -inf 68.3803
15.31 0 0 -20 0 LOS -inf 68.3824
15.32 0 0 -20 0 LOS -inf 68.3845
15.33 0 0 -20 0 LOS -inf 68.3866
15.34 0 0 -20 0 LOS -inf 68.3887
15.35 0 0 -20 0 LOS -inf 68.3908
15.36 0 0 -20 0 LOS -inf 68.3929
15.37 0 0 -20 0 LOS -inf 68.395
15.38 0 0 -20 0 LOS -inf 68.3971
15.39 0 0 -20 0 LOS -inf 68.3992
15.4 0 0 -20 0 LOS -inf 68.4013
15.41 0 0 -20 0 LOS -inf 68.4034
15.42 0 0 -20 0 LOS -inf 68.4055
15.43 0 0 -20 0 LOS -inf 68.4076
15.44 0 0 -20 0 LOS -inf 68.4097
15.45 0 0 -20 0 LOS -inf 68.4118
15.46 0 0 -20 0 LOS -inf 68.4139
15.47 0 0 -20 0 LOS -inf 68.416
15.48 0 0 -20 0 LOS -inf 68.4181
15.49 0 0 -20 0 LOS -inf 68.4202
15.5 0 0 -20 0 LOS -inf 68.4223
15.51 0 0 -20 0 LOS -inf 68.4244
15.52 0 0 -20 0 LOS -inf 68.4265
15.53 0 0 -20 0 LOS -inf 68.4286
15.54 0 0 -20 0 LOS -inf 68.4307
15.55 0 0 -20 0 LOS -inf 68.4328
15.56 0 0 -20 0 LOS -inf 68.4349
15.57 0 0 -20 0 LOS -inf 68.437
15.58 0 0 -20 0 LOS -inf 68.4391
15.59 0 0 -20 0 LOS -inf 68.4412
15.6 0 0 -20 0 LOS -inf 68.4433
15.61 0 0 -20 0 LOS -inf 68.4454
15.62 0 0 -20 0 LOS -inf 68.4476
15.63 0 0 -20 0 LOS -inf 68.4497
15.64 0 0 -20 0 LOS -inf 68.4518
15.65 0 0 -20 0 LOS -inf 68.4539
15.66 0 0 -20 0 LOS -inf 68.456
15.67 0 0 -20 0 LOS -inf 68.4581
15.68 0 0 -20 0 LOS -inf 68.4602
15.69 0 0 -20 0 LOS -inf 68.4623
15.7 0 0 -20 0 LOS -inf 68.4644
15.71 0 0 -20 0 LOS -inf 68.4665
15.72 0 0 -20 0 LOS -inf 68.4686
15.73 0 0 -20 0 NLOSv -inf 70.7821
15.74 0 0 -20 0 NLOSv -inf 72.3133
15.75 0 0 -20 0 NLOSv -inf 71.3249
15.76 0 0 -20 0 NLOSv -inf 69.9837
15.77 0 0 -20 0 NLOSv -inf 70.6003
15.78 0 0 -20 0 NLOSv -inf 72.149
15.79 0 0 -20 0 NLOSv -inf 69.4584
15.8 0 0 -20 0 NLOSv -inf 76.0679
15.81 0 0 -20 0 NLOSv -inf 72.2674
15.82 0 0 -20 0 NLOSv -inf 71.8535
15.83 0 0 -20 0 NLOSv -inf 75.9864
15.84 0 0 -20 0 LOS -inf 68.494
15.85 0 0 -20 0 LOS -inf 68.4961
15.86 0 0 -20 0 LOS -inf 68.4982
15.87 0 0 -20 0 LOS -inf 68.5003
15.88 0 0 -20 0 LOS -inf 68.5024
15.89 0 0 -20 0 LOS -inf 68.5046
15.9 0 0 -20 0 LOS -inf 68.5067
15.91 0 0 -20 0 LOS -inf 68.5088
15.92 0 0 -20 0 LOS -inf 68.5109
15.93 0 0 -20 0 LOS -inf 68.513
15.94 0 0 -20 0 LOS -inf 68.5151
15.95 0 0 -20 0 LOS -inf 68.5172
15.96 0 0 -20 0 LOS -inf 68.5194
15.97 0 0 -20 0 LOS -inf 68.5215
15.98 0 0 -20 0 LOS -inf 68.5236
15.99 0 0 -20 0 LOS -inf 68.5257
16 0 0 -20 0 LOS -inf 68.5278
16.01 0 0 -20 0 LOS -inf 68.53
16.02 0 0 -20 0 LOS -inf 68.5321
16.03 0 0 -20 0 LOS -inf 68.5342
16.04 0 0 -20 0 LOS -inf 68.5363
16.05 0 0 -20 0 LOS -inf 68.5384
16.06 0 0 -20 0 LOS -inf 68.5406
16.07 0 0 -20 0 LOS -inf 68.5427
16.08 0 0 -20 0 LOS -inf 68.5448
16.09 0 0 -20 0 LOS -inf 68.5469
16.1 0 0 -20 0 LOS -inf 68.549
16.11 0 0 -20 0 LOS -inf 68.5512
16.12 0 0 -20 0 LOS -inf 68.5533
16.13 0 0 -20 0 LOS -inf 68.5554
16.14 0 0 -20 0 LOS -inf 68.5575
16.15 0 0 -20 0 LOS -inf 68.5596
16.16 0 0 -20 0 LOS -inf 68.5618
16.17 0 0 -20 0 LOS -inf 68.5639
16.18 0 0 -20 0 LOS -inf 68.566
16.19 0 0 -20 0 LOS -inf 68.5681
16.2 0 0 -20 0 LOS -inf 68.5703
16.21 0 0 -20 0 LOS -inf 68.5724
16.22 0 0 -20 0 LOS -inf 68.5745
16.23 0 0 -20 0 LOS -inf 68.5766
16.24 0 0 -20 0 LOS -inf 68.5788
16.25 0 0 -20 0 LOS -inf 68.5809
16.26 0 0 -20 0 LOS -inf 68.583
16.27 0 0 -20 0 LOS -inf 68.5851
16.28 0 0 -20 0 LOS -inf 68.5873
16.29 0 0 -20 0 LOS -inf 68.5894
16.3 0 0 -20 0 LOS -inf 68.5915
16.31 0 0 -20 0 LOS -inf 68.5936
16.32 0 0 -20 0 LOS -inf 68.5958
16.33 0 0 -20 0 LOS -inf 68.5979
16.34 0 0 -20 0 LOS -inf 68.6
16.35 0 0 -20 0 LOS -inf 68.6022
16.36 0 0 -20 0 LOS -inf 68.6043
16.37 0 0 -20 0 LOS -inf 68.6064
16.38 0 0 -20 0 LOS -inf 68.6085
16.39 0 0 -20 0 LOS -inf 68.6107
16.4 0 0 -20 0 LOS -inf 68.6128
16.41 0 0 -20 0 LOS -inf 68.6149
16.42 0 0 -20 0 LOS -inf 68.6171
16.43 0 0 -20 0 LOS -inf 68.6192
16.44 0 0 -20 0 LOS -inf 68.6213
16.45 0 0 -20 0 LOS -inf 68.6235
16.46 0 0 -20 0 LOS -inf 68.6256
16.47 0 0 -20 0 LOS -inf 68.6277
16.48 0 0 -20 0 LOS -inf 68.6298
16.49 0 0 -20 0 LOS -inf 68.632
16.5 0 0 -20 0 LOS -inf 68.6341
16.51 0 0 -20 0 LOS -inf 68.6362
16.52 0 0 -20 0 LOS -inf 68.6384
16.53 0 0 -20 0 LOS -inf 68.6405
16.54 0 0 -20 0 LOS -inf 68.6426
16.55 0 0 -20 0 LOS -inf 68.6448
16.56 0 0 -20 0 LOS -inf 68.6469
16.57 0 0 -20 0 LOS -inf 68.649
16.58 0 0 -20 0 LOS -inf 68.6512
16.59 0 0 -20 0 LOS -inf 68.6533
16.6 0 0 -20 0 LOS -inf 68.6554
16.61 0 0 -20 0 LOS -inf 68.6576
16.62 0 0 -20 0 LOS -inf 68.6597
