theta_rad,phi_rad,gain_db,h_bw,v_bw,slav,mAtt,AEG
-2.45044,-1.82212,-22,65,65,30,30,8
-2.38761,-1.82212,-22,65,65,30,30,8
-2.32478,-1.82212,-22,65,65,30,30,8
-2.26195,-1.82212,-22,65,65,30,30,8
-2.19911,-1.82212,-22,65,65,30,30,8
-2.13628,-1.82212,-22,65,65,30,30,8
-2.07345,-1.82212,-22,65,65,30,30,8
-2.01062,-1.82212,-22,65,65,30,30,8
-1.94779,-1.82212,-22,65,65,30,30,8
-1.88496,-1.82212,-22,65,65,30,30,8
-1.82212,-1.82212,-22,65,65,30,30,8
-1.75929,-1.82212,-22,65,65,30,30,8
-1.69646,-1.82212,-22,65,65,30,30,8
-1.63363,-1.82212,-22,65,65,30,30,8
-1.5708,-1.82212,-22,65,65,30,30,8
-1.50796,-1.82212,-22,65,65,30,30,8
-1.44513,-1.82212,-22,65,65,30,30,8
-1.3823,-1.82212,-22,65,65,30,30,8
-1.31947,-1.82212,-22,65,65,30,30,8
-1.25664,-1.82212,-22,65,65,30,30,8
-1.19381,-1.82212,-22,65,65,30,30,8
-1.13097,-1.82212,-22,65,65,30,30,8
-1.06814,-1.82212,-22,65,65,30,30,8
-1.00531,-1.82212,-22,65,65,30,30,8
-0.942478,-1.82212,-22,65,65,30,30,8
-0.879646,-1.82212,-22,65,65,30,30,8
-0.816814,-1.82212,-22,65,65,30,30,8
-0.753982,-1.82212,-22,65,65,30,30,8
-0.69115,-1.82212,-22,65,65,30,30,8
-0.628319,-1.82212,-22,65,65,30,30,8
-0.565487,-1.82212,-22,65,65,30,30,8
-0.502655,-1.82212,-22,65,65,30,30,8
-0.439823,-1.82212,-22,65,65,30,30,8
-0.376991,-1.82212,-22,65,65,30,30,8
-0.314159,-1.82212,-22,65,65,30,30,8
-0.251327,-1.82212,-22,65,65,30,30,8
-0.188496,-1.82212,-22,65,65,30,30,8
-0.125664,-1.82212,-22,65,65,30,30,8
-0.0628319,-1.82212,-22,65,65,30,30,8
2.77556e-15,-1.82212,-22,65,65,30,30,8
0.0628319,-1.82212,-22,65,65,30,30,8
0.125664,-1.82212,-22,65,65,30,30,8
0.188496,-1.82212,-22,65,65,30,30,8
0.251327,-1.82212,-22,65,65,30,30,8
0.314159,-1.82212,-22,65,65,30,30,8
0.376991,-1.82212,-22,65,65,30,30,8
0.439823,-1.82212,-22,65,65,30,30,8
0.502655,-1.82212,-22,65,65,30,30,8
0.565487,-1.82212,-22,65,65,30,30,8
0.628319,-1.82212,-22,65,65,30,30,8
0.69115,-1.82212,-22,65,65,30,30,8
0.753982,-1.82212,-22,65,65,30,30,8
0.816814,-1.82212,-22,65,65,30,30,8
0.879646,-1.82212,-22,65,65,30,30,8
0.942478,-1.82212,-22,65,65,30,30,8
1.00531,-1.82212,-22,65,65,30,30,8
1.06814,-1.82212,-22,65,65,30,30,8
1.13097,-1.82212,-22,65,65,30,30,8
1.19381,-1.82212,-22,65,65,30,30,8
1.25664,-1.82212,-22,65,65,30,30,8
1.31947,-1.82212,-22,65,65,30,30,8
1.3823,-1.82212,-22,65,65,30,30,8
1.44513,-1.82212,-22,65,65,30,30,8
1.50796,-1.82212,-22,65,65,30,30,8
1.5708,-1.82212,-22,65,65,30,30,8
1.63363,-1.82212,-22,65,65,30,30,8
1.69646,-1.82212,-22,65,65,30,30,8
1.75929,-1.82212,-22,65,65,30,30,8
1.82212,-1.82212,-22,65,65,30,30,8
1.88496,-1.82212,-22,65,65,30,30,8
1.94779,-1.82212,-22,65,65,30,30,8
2.01062,-1.82212,-22,65,65,30,30,8
2.07345,-1.82212,-22,65,65,30,30,8
2.13628,-1.82212,-22,65,65,30,30,8
2.19911,-1.82212,-22,65,65,30,30,8
2.26195,-1.82212,-22,65,65,30,30,8
2.32478,-1.82212,-22,65,65,30,30,8
2.38761,-1.82212,-22,65,65,30,30,8
2.45044,-1.82212,-22,65,65,30,30,8
2.51327,-1.82212,-22,65,65,30,30,8
2.57611,-1.82212,-22,65,65,30,30,8
2.63894,-1.82212,-22,65,65,30,30,8
2.70177,-1.82212,-22,65,65,30,30,8
2.7646,-1.82212,-22,65,65,30,30,8
2.82743,-1.82212,-22,65,65,30,30,8
2.89027,-1.82212,-22,65,65,30,30,8
2.9531,-1.82212,-22,65,65,30,30,8
3.01593,-1.82212,-22,65,65,30,30,8
3.07876,-1.82212,-22,65,65,30,30,8
-3.14159,-1.75929,-22,65,65,30,30,8
-3.07876,-1.75929,-22,65,65,30,30,8
-3.01593,-1.75929,-22,65,65,30,30,8
-2.9531,-1.75929,-22,65,65,30,30,8
-2.89027,-1.75929,-22,65,65,30,30,8
-2.82743,-1.75929,-22,65,65,30,30,8
-2.7646,-1.75929,-22,65,65,30,30,8
-2.70177,-1.75929,-22,65,65,30,30,8
-2.63894,-1.75929,-22,65,65,30,30,8
-2.57611,-1.75929,-22,65,65,30,30,8
-2.51327,-1.75929,-22,65,65,30,30,8
-2.45044,-1.75929,-22,65,65,30,30,8
-2.38761,-1.75929,-22,65,65,30,30,8
-2.32478,-1.75929,-22,65,65,30,30,8
-2.26195,-1.75929,-22,65,65,30,30,8
-2.19911,-1.75929,-22,65,65,30,30,8
-2.13628,-1.75929,-22,65,65,30,30,8
-2.07345,-1.75929,-22,65,65,30,30,8
-2.01062,-1.75929,-22,65,65,30,30,8
-1.94779,-1.75929,-22,65,65,30,30,8
-1.88496,-1.75929,-22,65,65,30,30,8
-1.82212,-1.75929,-22,65,65,30,30,8
-1.75929,-1.75929,-22,65,65,30,30,8
-1.69646,-1.75929,-22,65,65,30,30,8
-1.63363,-1.75929,-22,65,65,30,30,8
-1.5708,-1.75929,-22,65,65,30,30,8
-1.50796,-1.75929,-22,65,65,30,30,8
-1.44513,-1.75929,-22,65,65,30,30,8
-1.3823,-1.75929,-22,65,65,30,30,8
-1.31947,-1.75929,-22,65,65,30,30,8
-1.25664,-1.75929,-22,65,65,30,30,8
-1.19381,-1.75929,-22,65,65,30,30,8
-1.13097,-1.75929,-22,65,65,30,30,8
-1.06814,-1.75929,-22,65,65,30,30,8
-1.00531,-1.75929,-22,65,65,30,30,8
-0.942478,-1.75929,-22,65,65,30,30,8
-0.879646,-1.75929,-22,65,65,30,30,8
-0.816814,-1.75929,-22,65,65,30,30,8
-0.753982,-1.75929,-22,65,65,30,30,8
-0.69115,-1.75929,-22,65,65,30,30,8
-0.628319,-1.75929,-22,65,65,30,30,8
-0.565487,-1.75929,-22,65,65,30,30,8
-0.502655,-1.75929,-22,65,65,30,30,8
-0.439823,-1.75929,-22,65,65,30,30,8
-0.376991,-1.75929,-22,65,65,30,30,8
-0.314159,-1.75929,-22,65,65,30,30,8
-0.251327,-1.75929,-22,65,65,30,30,8
-0.188496,-1.75929,-22,65,65,30,30,8
-0.125664,-1.75929,-22,65,65,30,30,8
-0.0628319,-1.75929,-22,65,65,30,30,8
2.77556e-15,-1.75929,-22,65,65,30,30,8
0.0628319,-1.75929,-22,65,65,30,30,8
0.125664,-1.75929,-22,65,65,30,30,8
0.188496,-1.75929,-22,65,65,30,30,8
0.251327,-1.75929,-22,65,65,30,30,8
0.314159,-1.75929,-22,65,65,30,30,8
0.376991,-1.75929,-22,65,65,30,30,8
0.439823,-1.75929,-22,65,65,30,30,8
0.502655,-1.75929,-22,65,65,30,30,8
0.565487,-1.75929,-22,65,65,30,30,8
0.628319,-1.75929,-22,65,65,30,30,8
0.69115,-1.75929,-22,65,65,30,30,8
0.753982,-1.75929,-22,65,65,30,30,8
0.816814,-1.75929,-22,65,65,30,30,8
0.879646,-1.75929,-22,65,65,30,30,8
0.942478,-1.75929,-22,65,65,30,30,8
1.00531,-1.75929,-22,65,65,30,30,8
1.06814,-1.75929,-22,65,65,30,30,8
1.13097,-1.75929,-22,65,65,30,30,8
1.19381,-1.75929,-22,65,65,30,30,8
1.25664,-1.75929,-21.7789,65,65,30,30,8
1.31947,-1.75929,-21.4476,65,65,30,30,8
1.3823,-1.75929,-21.1899,65,65,30,30,8
1.44513,-1.75929,-21.0059,65,65,30,30,8
1.50796,-1.75929,-20.8954,65,65,30,30,8
1.5708,-1.75929,-20.8586,65,65,30,30,8
1.63363,-1.75929,-20.8954,65,65,30,30,8
1.69646,-1.75929,-21.0059,65,65,30,30,8
1.75929,-1.75929,-21.1899,65,65,30,30,8
1.82212,-1.75929,-21.4476,65,65,30,30,8
1.88496,-1.75929,-21.7789,65,65,30,30,8
1.94779,-1.75929,-22,65,65,30,30,8
2.01062,-1.75929,-22,65,65,30,30,8
2.07345,-1.75929,-22,65,65,30,30,8
2.13628,-1.75929,-22,65,65,30,30,8
2.19911,-1.75929,-22,65,65,30,30,8
2.26195,-1.75929,-22,65,65,30,30,8
2.32478,-1.75929,-22,65,65,30,30,8
2.38761,-1.75929,-22,65,65,30,30,8
2.45044,-1.75929,-22,65,65,30,30,8
2.51327,-1.75929,-22,65,65,30,30,8
2.57611,-1.75929,-22,65,65,30,30,8
2.63894,-1.75929,-22,65,65,30,30,8
2.70177,-1.75929,-22,65,65,30,30,8
2.7646,-1.75929,-22,65,65,30,30,8
2.82743,-1.75929,-22,65,65,30,30,8
2.89027,-1.75929,-22,65,65,30,30,8
2.9531,-1.75929,-22,65,65,30,30,8
3.01593,-1.75929,-22,65,65,30,30,8
3.07876,-1.75929,-22,65,65,30,30,8
-3.14159,-1.69646,-22,65,65,30,30,8
-3.07876,-1.69646,-22,65,65,30,30,8
-3.01593,-1.69646,-22,65,65,30,30,8
-2.9531,-1.69646,-22,65,65,30,30,8
-2.89027,-1.69646,-22,65,65,30,30,8
-2.82743,-1.69646,-22,65,65,30,30,8
-2.7646,-1.69646,-22,65,65,30,30,8
-2.70177,-1.69646,-22,65,65,30,30,8
-2.63894,-1.69646,-22,65,65,30,30,8
-2.57611,-1.69646,-22,65,65,30,30,8
-2.51327,-1.69646,-22,65,65,30,30,8
-2.45044,-1.69646,-22,65,65,30,30,8
-2.38761,-1.69646,-22,65,65,30,30,8
-2.32478,-1.69646,-22,65,65,30,30,8
-2.26195,-1.69646,-22,65,65,30,30,8
-2.19911,-1.69646,-22,65,65,30,30,8
-2.13628,-1.69646,-22,65,65,30,30,8
-2.07345,-1.69646,-22,65,65,30,30,8
-2.01062,-1.69646,-22,65,65,30,30,8
-1.94779,-1.69646,-22,65,65,30,30,8
-1.88496,-1.69646,-22,65,65,30,30,8
-1.82212,-1.69646,-22,65,65,30,30,8
-1.75929,-1.69646,-22,65,65,30,30,8
-1.69646,-1.69646,-22,65,65,30,30,8
-1.63363,-1.69646,-22,65,65,30,30,8
-1.5708,-1.69646,-22,65,65,30,30,8
-1.50796,-1.69646,-22,65,65,30,30,8
-1.44513,-1.69646,-22,65,65,30,30,8
-1.3823,-1.69646,-22,65,65,30,30,8
-1.31947,-1.69646,-22,65,65,30,30,8
-1.25664,-1.69646,-22,65,65,30,30,8
-1.19381,-1.69646,-22,65,65,30,30,8
-1.13097,-1.69646,-22,65,65,30,30,8
-1.06814,-1.69646,-22,65,65,30,30,8
-1.00531,-1.69646,-22,65,65,30,30,8
-0.942478,-1.69646,-22,65,65,30,30,8
-0.879646,-1.69646,-22,65,65,30,30,8
-0.816814,-1.69646,-22,65,65,30,30,8
-0.753982,-1.69646,-22,65,65,30,30,8
-0.69115,-1.69646,-22,65,65,30,30,8
-0.628319,-1.69646,-22,65,65,30,30,8
-0.565487,-1.69646,-22,65,65,30,30,8
-0.502655,-1.69646,-22,65,65,30,30,8
-0.439823,-1.69646,-22,65,65,30,30,8
-0.376991,-1.69646,-22,65,65,30,30,8
-0.314159,-1.69646,-22,65,65,30,30,8
-0.251327,-1.69646,-22,65,65,30,30,8
-0.188496,-1.69646,-22,65,65,30,30,8
-0.125664,-1.69646,-22,65,65,30,30,8
-0.0628319,-1.69646,-22,65,65,30,30,8
2.77556e-15,-1.69646,-22,65,65,30,30,8
0.0628319,-1.69646,-22,65,65,30,30,8
0.125664,-1.69646,-22,65,65,30,30,8
0.188496,-1.69646,-22,65,65,30,30,8
0.251327,-1.69646,-22,65,65,30,30,8
0.314159,-1.69646,-22,65,65,30,30,8
0.376991,-1.69646,-22,65,65,30,30,8
0.439823,-1.69646,-22,65,65,30,30,8
0.502655,-1.69646,-22,65,65,30,30,8
0.565487,-1.69646,-22,65,65,30,30,8
0.628319,-1.69646,-22,65,65,30,30,8
0.69115,-1.69646,-22,65,65,30,30,8
0.753982,-1.69646,-22,65,65,30,30,8
0.816814,-1.69646,-22,65,65,30,30,8
0.879646,-1.69646,-22,65,65,30,30,8
0.942478,-1.69646,-22,65,65,30,30,8
1.00531,-1.69646,-21.8157,65,65,30,30,8
1.06814,-1.69646,-21.1899,65,65,30,30,8
1.13097,-1.69646,-20.6378,65,65,30,30,8
1.19381,-1.69646,-20.1592,65,65,30,30,8
1.25664,-1.69646,-19.7543,65,65,30,30,8
1.31947,-1.69646,-19.4231,65,65,30,30,8
1.3823,-1.69646,-19.1654,65,65,30,30,8
1.44513,-1.69646,-18.9813,65,65,30,30,8
1.50796,-1.69646,-18.8709,65,65,30,30,8
1.5708,-1.69646,-18.8341,65,65,30,30,8
1.63363,-1.69646,-18.8709,65,65,30,30,8
1.69646,-1.69646,-18.9813,65,65,30,30,8
1.75929,-1.69646,-19.1654,65,65,30,30,8
1.82212,-1.69646,-19.4231,65,65,30,30,8
1.88496,-1.69646,-19.7543,65,65,30,30,8
1.94779,-1.69646,-20.1592,65,65,30,30,8
2.01062,-1.69646,-20.6378,65,65,30,30,8
2.07345,-1.69646,-21.1899,65,65,30,30,8
2.13628,-1.69646,-21.8157,65,65,30,30,8
2.19911,-1.69646,-22,65,65,30,30,8
2.26195,-1.69646,-22,65,65,30,30,8
2.32478,-1.69646,-22,65,65,30,30,8
2.38761,-1.69646,-22,65,65,30,30,8
2.45044,-1.69646,-22,65,65,30,30,8
2.51327,-1.69646,-22,65,65,30,30,8
2.57611,-1.69646,-22,65,65,30,30,8
2.63894,-1.69646,-22,65,65,30,30,8
2.70177,-1.69646,-22,65,65,30,30,8
2.7646,-1.69646,-22,65,65,30,30,8
2.82743,-1.69646,-22,65,65,30,30,8
2.89027,-1.69646,-22,65,65,30,30,8
2.9531,-1.69646,-22,65,65,30,30,8
3.01593,-1.69646,-22,65,65,30,30,8
3.07876,-1.69646,-22,65,65,30,30,8
-3.14159,-1.63363,-22,65,65,30,30,8
-3.07876,-1.63363,-22,65,65,30,30,8
-3.01593,-1.63363,-22,65,65,30,30,8
-2.9531,-1.63363,-22,65,65,30,30,8
-2.89027,-1.63363,-22,65,65,30,30,8
-2.82743,-1.63363,-22,65,65,30,30,8
-2.7646,-1.63363,-22,65,65,30,30,8
-2.70177,-1.63363,-22,65,65,30,30,8
-2.63894,-1.63363,-22,65,65,30,30,8
-2.57611,-1.63363,-22,65,65,30,30,8
-2.51327,-1.63363,-22,65,65,30,30,8
-2.45044,-1.63363,-22,65,65,30,30,8
-2.38761,-1.63363,-22,65,65,30,30,8
-2.32478,-1.63363,-22,65,65,30,30,8
-2.26195,-1.63363,-22,65,65,30,30,8
-2.19911,-1.63363,-22,65,65,30,30,8
-2.13628,-1.63363,-22,65,65,30,30,8
-2.07345,-1.63363,-22,65,65,30,30,8
-2.01062,-1.63363,-22,65,65,30,30,8
-1.94779,-1.63363,-22,65,65,30,30,8
-1.88496,-1.63363,-22,65,65,30,30,8
-1.82212,-1.63363,-22,65,65,30,30,8
-1.75929,-1.63363,-22,65,65,30,30,8
-1.69646,-1.63363,-22,65,65,30,30,8
-1.63363,-1.63363,-22,65,65,30,30,8
-1.5708,-1.63363,-22,65,65,30,30,8
-1.50796,-1.63363,-22,65,65,30,30,8
-1.44513,-1.63363,-22,65,65,30,30,8
-1.3823,-1.63363,-22,65,65,30,30,8
-1.31947,-1.63363,-22,65,65,30,30,8
-1.25664,-1.63363,-22,65,65,30,30,8
-1.19381,-1.63363,-22,65,65,30,30,8
-1.13097,-1.63363,-22,65,65,30,30,8
-1.06814,-1.63363,-22,65,65,30,30,8
-1.00531,-1.63363,-22,65,65,30,30,8
-0.942478,-1.63363,-22,65,65,30,30,8
-0.879646,-1.63363,-22,65,65,30,30,8
-0.816814,-1.63363,-22,65,65,30,30,8
-0.753982,-1.63363,-22,65,65,30,30,8
-0.69115,-1.63363,-22,65,65,30,30,8
-0.628319,-1.63363,-22,65,65,30,30,8
-0.565487,-1.63363,-22,65,65,30,30,8
-0.502655,-1.63363,-22,65,65,30,30,8
-0.439823,-1.63363,-22,65,65,30,30,8
-0.376991,-1.63363,-22,65,65,30,30,8
-0.314159,-1.63363,-22,65,65,30,30,8
-0.251327,-1.63363,-22,65,65,30,30,8
-0.188496,-1.63363,-22,65,65,30,30,8
-0.125664,-1.63363,-22,65,65,30,30,8
-0.0628319,-1.63363,-22,65,65,30,30,8
2.77556e-15,-1.63363,-22,65,65,30,30,8
0.0628319,-1.63363,-22,65,65,30,30,8
0.125664,-1.63363,-22,65,65,30,30,8
0.188496,-1.63363,-22,65,65,30,30,8
0.251327,-1.63363,-22,65,65,30,30,8
0.314159,-1.63363,-22,65,65,30,30,8
0.376991,-1.63363,-22,65,65,30,30,8
0.439823,-1.63363,-22,65,65,30,30,8
0.502655,-1.63363,-22,65,65,30,30,8
0.565487,-1.63363,-22,65,65,30,30,8
0.628319,-1.63363,-22,65,65,30,30,8
0.69115,-1.63363,-22,65,65,30,30,8
0.753982,-1.63363,-22,65,65,30,30,8
0.816814,-1.63363,-22,65,65,30,30,8
0.879646,-1.63363,-21.3371,65,65,30,30,8
0.942478,-1.63363,-20.5641,65,65,30,30,8
1.00531,-1.63363,-19.8648,65,65,30,30,8
1.06814,-1.63363,-19.239,65,65,30,30,8
1.13097,-1.63363,-18.6869,65,65,30,30,8
1.19381,-1.63363,-18.2083,65,65,30,30,8
1.25664,-1.63363,-17.8034,65,65,30,30,8
1.31947,-1.63363,-17.4722,65,65,30,30,8
1.3823,-1.63363,-17.2145,65,65,30,30,8
1.44513,-1.63363,-17.0304,65,65,30,30,8
1.50796,-1.63363,-16.92,65,65,30,30,8
1.5708,-1.63363,-16.8832,65,65,30,30,8
1.63363,-1.63363,-16.92,65,65,30,30,8
1.69646,-1.63363,-17.0304,65,65,30,30,8
1.75929,-1.63363,-17.2145,65,65,30,30,8
1.82212,-1.63363,-17.4722,65,65,30,30,8
1.88496,-1.63363,-17.8034,65,65,30,30,8
1.94779,-1.63363,-18.2083,65,65,30,30,8
2.01062,-1.63363,-18.6869,65,65,30,30,8
2.07345,-1.63363,-19.239,65,65,30,30,8
2.13628,-1.63363,-19.8648,65,65,30,30,8
2.19911,-1.63363,-20.5641,65,65,30,30,8
2.26195,-1.63363,-21.3371,65,65,30,30,8
2.32478,-1.63363,-22,65,65,30,30,8
2.38761,-1.63363,-22,65,65,30,30,8
2.45044,-1.63363,-22,65,65,30,30,8
2.51327,-1.63363,-22,65,65,30,30,8
2.57611,-1.63363,-22,65,65,30,30,8
2.63894,-1.63363,-22,65,65,30,30,8
2.70177,-1.63363,-22,65,65,30,30,8
2.7646,-1.63363,-22,65,65,30,30,8
2.82743,-1.63363,-22,65,65,30,30,8
2.89027,-1.63363,-22,65,65,30,30,8
2.9531,-1.63363,-22,65,65,30,30,8
3.01593,-1.63363,-22,65,65,30,30,8
3.07876,-1.63363,-22,65,65,30,30,8
-3.14159,-1.5708,-22,65,65,30,30,8
-3.07876,-1.5708,-22,65,65,30,30,8
-3.01593,-1.5708,-22,65,65,30,30,8
-2.9531,-1.5708,-22,65,65,30,30,8
-2.89027,-1.5708,-22,65,65,30,30,8
-2.82743,-1.5708,-22,65,65,30,30,8
-2.7646,-1.5708,-22,65,65,30,30,8
-2.70177,-1.5708,-22,65,65,30,30,8
-2.63894,-1.5708,-22,65,65,30,30,8
-2.57611,-1.5708,-22,65,65,30,30,8
-2.51327,-1.5708,-22,65,65,30,30,8
-2.45044,-1.5708,-22,65,65,30,30,8
-2.38761,-1.5708,-22,65,65,30,30,8
-2.32478,-1.5708,-22,65,65,30,30,8
-2.26195,-1.5708,-22,65,65,30,30,8
-2.19911,-1.5708,-22,65,65,30,30,8
-2.13628,-1.5708,-22,65,65,30,30,8
-2.07345,-1.5708,-22,65,65,30,30,8
-2.01062,-1.5708,-22,65,65,30,30,8
-1.94779,-1.5708,-22,65,65,30,30,8
-1.88496,-1.5708,-22,65,65,30,30,8
-1.82212,-1.5708,-22,65,65,30,30,8
-1.75929,-1.5708,-22,65,65,30,30,8
-1.69646,-1.5708,-22,65,65,30,30,8
-1.63363,-1.5708,-22,65,65,30,30,8
-1.5708,-1.5708,-22,65,65,30,30,8
-1.50796,-1.5708,-22,65,65,30,30,8
-1.44513,-1.5708,-22,65,65,30,30,8
-1.3823,-1.5708,-22,65,65,30,30,8
-1.31947,-1.5708,-22,65,65,30,30,8
-1.25664,-1.5708,-22,65,65,30,30,8
-1.19381,-1.5708,-22,65,65,30,30,8
-1.13097,-1.5708,-22,65,65,30,30,8
-1.06814,-1.5708,-22,65,65,30,30,8
-1.00531,-1.5708,-22,65,65,30,30,8
-0.942478,-1.5708,-22,65,65,30,30,8
-0.879646,-1.5708,-22,65,65,30,30,8
-0.816814,-1.5708,-22,65,65,30,30,8
-0.753982,-1.5708,-22,65,65,30,30,8
-0.69115,-1.5708,-22,65,65,30,30,8
-0.628319,-1.5708,-22,65,65,30,30,8
-0.565487,-1.5708,-22,65,65,30,30,8
-0.502655,-1.5708,-22,65,65,30,30,8
-0.439823,-1.5708,-22,65,65,30,30,8
-0.376991,-1.5708,-22,65,65,30,30,8
-0.314159,-1.5708,-22,65,65,30,30,8
-0.251327,-1.5708,-22,65,65,30,30,8
-0.188496,-1.5708,-22,65,65,30,30,8
-0.125664,-1.5708,-22,65,65,30,30,8
-0.0628319,-1.5708,-22,65,65,30,30,8
2.77556e-15,-1.5708,-22,65,65,30,30,8
0.0628319,-1.5708,-22,65,65,30,30,8
0.125664,-1.5708,-22,65,65,30,30,8
0.188496,-1.5708,-22,65,65,30,30,8
0.251327,-1.5708,-22,65,65,30,30,8
0.314159,-1.5708,-22,65,65,30,30,8
0.376991,-1.5708,-22,65,65,30,30,8
0.439823,-1.5708,-22,65,65,30,30,8
0.502655,-1.5708,-22,65,65,30,30,8
0.565487,-1.5708,-22,65,65,30,30,8
0.628319,-1.5708,-22,65,65,30,30,8
0.69115,-1.5708,-22,65,65,30,30,8
0.753982,-1.5708,-21.2267,65,65,30,30,8
0.816814,-1.5708,-20.3065,65,65,30,30,8
0.879646,-1.5708,-19.4599,65,65,30,30,8
0.942478,-1.5708,-18.6869,65,65,30,30,8
1.00531,-1.5708,-17.9875,65,65,30,30,8
1.06814,-1.5708,-17.3617,65,65,30,30,8
1.13097,-1.5708,-16.8096,65,65,30,30,8
1.19381,-1.5708,-16.3311,65,65,30,30,8
1.25664,-1.5708,-15.9262,65,65,30,30,8
1.31947,-1.5708,-15.5949,65,65,30,30,8
1.3823,-1.5708,-15.3372,65,65,30,30,8
1.44513,-1.5708,-15.1532,65,65,30,30,8
1.50796,-1.5708,-15.0427,65,65,30,30,8
1.5708,-1.5708,-15.0059,65,65,30,30,8
1.63363,-1.5708,-15.0427,65,65,30,30,8
1.69646,-1.5708,-15.1532,65,65,30,30,8
1.75929,-1.5708,-15.3372,65,65,30,30,8
1.82212,-1.5708,-15.5949,65,65,30,30,8
1.88496,-1.5708,-15.9262,65,65,30,30,8
1.94779,-1.5708,-16.3311,65,65,30,30,8
2.01062,-1.5708,-16.8096,65,65,30,30,8
2.07345,-1.5708,-17.3617,65,65,30,30,8
2.13628,-1.5708,-17.9875,65,65,30,30,8
2.19911,-1.5708,-18.6869,65,65,30,30,8
2.26195,-1.5708,-19.4599,65,65,30,30,8
2.32478,-1.5708,-20.3065,65,65,30,30,8
2.38761,-1.5708,-21.2267,65,65,30,30,8
2.45044,-1.5708,-22,65,65,30,30,8
2.51327,-1.5708,-22,65,65,30,30,8
2.57611,-1.5708,-22,65,65,30,30,8
2.63894,-1.5708,-22,65,65,30,30,8
2.70177,-1.5708,-22,65,65,30,30,8
2.7646,-1.5708,-22,65,65,30,30,8
2.82743,-1.5708,-22,65,65,30,30,8
2.89027,-1.5708,-22,65,65,30,30,8
2.9531,-1.5708,-22,65,65,30,30,8
3.01593,-1.5708,-22,65,65,30,30,8
3.07876,-1.5708,-22,65,65,30,30,8
-3.14159,-1.50796,-22,65,65,30,30,8
-3.07876,-1.50796,-22,65,65,30,30,8
-3.01593,-1.50796,-22,65,65,30,30,8
-2.9531,-1.50796,-22,65,65,30,30,8
-2.89027,-1.50796,-22,65,65,30,30,8
-2.82743,-1.50796,-22,65,65,30,30,8
-2.7646,-1.50796,-22,65,65,30,30,8
-2.70177,-1.50796,-22,65,65,30,30,8
-2.63894,-1.50796,-22,65,65,30,30,8
-2.57611,-1.50796,-22,65,65,30,30,8
-2.51327,-1.50796,-22,65,65,30,30,8
-2.45044,-1.50796,-22,65,65,30,30,8
-2.38761,-1.50796,-22,65,65,30,30,8
-2.32478,-1.50796,-22,65,65,30,30,8
-2.26195,-1.50796,-22,65,65,30,30,8
-2.19911,-1.50796,-22,65,65,30,30,8
-2.13628,-1.50796,-22,65,65,30,30,8
-2.07345,-1.50796,-22,65,65,30,30,8
-2.01062,-1.50796,-22,65,65,30,30,8
-1.94779,-1.50796,-22,65,65,30,30,8
-1.88496,-1.50796,-22,65,65,30,30,8
-1.82212,-1.50796,-22,65,65,30,30,8
-1.75929,-1.50796,-22,65,65,30,30,8
-1.69646,-1.50796,-22,65,65,30,30,8
-1.63363,-1.50796,-22,65,65,30,30,8
-1.5708,-1.50796,-22,65,65,30,30,8
-1.50796,-1.50796,-22,65,65,30,30,8
-1.44513,-1.50796,-22,65,65,30,30,8
-1.3823,-1.50796,-22,65,65,30,30,8
-1.31947,-1.50796,-22,65,65,30,30,8
-1.25664,-1.50796,-22,65,65,30,30,8
-1.19381,-1.50796,-22,65,65,30,30,8
-1.13097,-1.50796,-22,65,65,30,30,8
-1.06814,-1.50796,-22,65,65,30,30,8
-1.00531,-1.50796,-22,65,65,30,30,8
-0.942478,-1.50796,-22,65,65,30,30,8
-0.879646,-1.50796,-22,65,65,30,30,8
-0.816814,-1.50796,-22,65,65,30,30,8
-0.753982,-1.50796,-22,65,65,30,30,8
-0.69115,-1.50796,-22,65,65,30,30,8
-0.628319,-1.50796,-22,65,65,30,30,8
-0.565487,-1.50796,-22,65,65,30,30,8
-0.502655,-1.50796,-22,65,65,30,30,8
-0.439823,-1.50796,-22,65,65,30,30,8
-0.376991,-1.50796,-22,65,65,30,30,8
-0.314159,-1.50796,-22,65,65,30,30,8
-0.251327,-1.50796,-22,65,65,30,30,8
-0.188496,-1.50796,-22,65,65,30,30,8
-0.125664,-1.50796,-22,65,65,30,30,8
-0.0628319,-1.50796,-22,65,65,30,30,8
2.77556e-15,-1.50796,-22,65,65,30,30,8
0.0628319,-1.50796,-22,65,65,30,30,8
0.125664,-1.50796,-22,65,65,30,30,8
0.188496,-1.50796,-22,65,65,30,30,8
0.251327,-1.50796,-22,65,65,30,30,8
0.314159,-1.50796,-22,65,65,30,30,8
0.376991,-1.50796,-22,65,65,30,30,8
0.439823,-1.50796,-22,65,65,30,30,8
0.502655,-1.50796,-22,65,65,30,30,8
0.565487,-1.50796,-22,65,65,30,30,8
0.628319,-1.50796,-21.4844,65,65,30,30,8
0.69115,-1.50796,-20.4169,65,65,30,30,8
0.753982,-1.50796,-19.4231,65,65,30,30,8
0.816814,-1.50796,-18.5028,65,65,30,30,8
0.879646,-1.50796,-17.6562,65,65,30,30,8
0.942478,-1.50796,-16.8832,65,65,30,30,8
1.00531,-1.50796,-16.1838,65,65,30,30,8
1.06814,-1.50796,-15.5581,65,65,30,30,8
